hospital,score,top_keywords,n_review,keyword_coverage,keyword_freq,keyword_matched
선두외과의원,-2.5,"대기시간,친절,자세한 설명",5,1.0,"{'대기시간': 15, '친절': 15, '자세한 설명': 11}","['대기시간', '친절', '자세한 설명']"
미소천사치과의원,-2.5,"친절,자세한 설명,비쌈",2,1.0,"{'친절': 46, '자세한 설명': 34, '비쌈': 6}","['친절', '자세한 설명', '비쌈']"
메이드유의원 노원점,-2.5,"대기시간,친절,자세한 설명",2,1.0,"{'대기시간': 7, '친절': 20, '자세한 설명': 13}","['대기시간', '친절', '자세한 설명']"
조세종치과의원,-2.5,"자세한 설명,비쌈,저렴",2,1.0,"{'자세한 설명': 6, '비쌈': 7, '저렴': 2}","['자세한 설명', '비쌈', '저렴']"
미유여성외과의원,-2.5,"친절,대기시간,자세한 설명",4,1.0,"{'친절': 23, '대기시간': 16, '자세한 설명': 16}","['친절', '대기시간', '자세한 설명']"
한솔내과의원,-2.5,"대기시간,친절,자세한 설명",2,1.0,"{'대기시간': 22, '친절': 44, '자세한 설명': 34}","['대기시간', '친절', '자세한 설명']"
정의원,-2.5,"자세한 설명,친절,청결",2,1.0,"{'자세한 설명': 42, '친절': 51, '청결': 36}","['자세한 설명', '친절', '청결']"
김성경내과의원,-2.5,"자세한 설명,대기시간,친절",2,1.0,"{'자세한 설명': 26, '대기시간': 16, '친절': 36}","['자세한 설명', '대기시간', '친절']"
서울하이안치과의원 길음점,-2.5,"과잉진료,친절,자세한 설명",2,1.0,"{'과잉진료': 4, '친절': 22, '자세한 설명': 20}","['과잉진료', '친절', '자세한 설명']"
선이고운연세치과의원,-2.5,"자세한 설명,대기시간,친절",2,1.0,"{'자세한 설명': 11, '대기시간': 4, '친절': 9}","['자세한 설명', '대기시간', '친절']"
김용재이비인후과의원,-2.5,"친절,자세한 설명,대기시간",2,1.0,"{'친절': 16, '자세한 설명': 12, '대기시간': 6}","['친절', '자세한 설명', '대기시간']"
김윤호서울외과의원,-2.5,"친절,자세한 설명,대기시간",2,1.0,"{'친절': 180, '자세한 설명': 204, '대기시간': 24}","['친절', '자세한 설명', '대기시간']"
미래신경과의원,-2.5,"자세한 설명,대기시간,친절",5,1.0,"{'자세한 설명': 7, '대기시간': 6, '친절': 6}","['자세한 설명', '대기시간', '친절']"
김인식내과의원,-2.5,"자세한 설명,친절,대기시간",2,1.0,"{'자세한 설명': 22, '친절': 26, '대기시간': 12}","['자세한 설명', '친절', '대기시간']"
서울에이스정형외과의원 노원,-2.5,친절,2,1.0,{'친절': 1},['친절']
서울안과의원,-2.5,"대기시간,친절,시설",4,1.0,"{'대기시간': 10, '친절': 15, '시설': 3}","['대기시간', '친절', '시설']"
중계은행사거리마취통증의학과의원,-2.5,"친절,자세한 설명,대기시간",2,1.0,"{'친절': 22, '자세한 설명': 14, '대기시간': 4}","['친절', '자세한 설명', '대기시간']"
중계우리들의원,-2.5,"대기시간,친절,자세한 설명",2,1.0,"{'대기시간': 5, '친절': 8, '자세한 설명': 4}","['대기시간', '친절', '자세한 설명']"
진내과의원,-2.5,"자세한 설명,대기시간,친절",2,1.0,"{'자세한 설명': 8, '대기시간': 9, '친절': 9}","['자세한 설명', '대기시간', '친절']"
좋은이비인후과의원,-2.5,"친절,대기시간,자세한 설명",2,1.0,"{'친절': 14, '대기시간': 8, '자세한 설명': 10}","['친절', '대기시간', '자세한 설명']"
등초당한의원,-2.5,"자세한 설명,대기시간,친절",2,1.0,"{'자세한 설명': 4, '대기시간': 2, '친절': 1}","['자세한 설명', '대기시간', '친절']"
두산의원,-2.5,"청결,친절,자세한 설명",2,1.0,"{'청결': 16, '친절': 28, '자세한 설명': 16}","['청결', '친절', '자세한 설명']"
새서울정형외과의원,-2.5,"대기시간,친절,자세한 설명",2,1.0,"{'대기시간': 18, '친절': 45, '자세한 설명': 33}","['대기시간', '친절', '자세한 설명']"
굳쎈정형외과의원,-2.5,"자세한 설명,대기시간,친절",5,1.0,"{'자세한 설명': 17, '대기시간': 11, '친절': 21}","['자세한 설명', '대기시간', '친절']"
서울미소치과의원,-2.5,"비쌈,청결,친절",2,1.0,"{'비쌈': 6, '청결': 3, '친절': 5}","['비쌈', '청결', '친절']"
새연세정형외과의원,-2.5,"과잉진료,대기시간,친절",5,1.0,"{'과잉진료': 2, '대기시간': 7, '친절': 7}","['과잉진료', '대기시간', '친절']"
서울바른닥터치과의원,-2.5,"자세한 설명,청결,대기시간",2,1.0,"{'자세한 설명': 62, '청결': 44, '대기시간': 12}","['자세한 설명', '청결', '대기시간']"
방용석한의원,-2.5,"친절,대기시간",2,1.0,"{'친절': 2, '대기시간': 2}","['친절', '대기시간']"
서울수락치과의원,-2.5,"자세한 설명,과잉진료,친절",2,1.0,"{'자세한 설명': 18, '과잉진료': 3, '친절': 20}","['자세한 설명', '과잉진료', '친절']"
서울본치과의원,-2.5,"자세한 설명,친절,대기시간",2,1.0,"{'자세한 설명': 8, '친절': 14, '대기시간': 3}","['자세한 설명', '친절', '대기시간']"
박규호내과의원,-2.5,"자세한 설명,대기시간,과잉진료",2,1.0,"{'자세한 설명': 26, '대기시간': 16, '과잉진료': 2}","['자세한 설명', '대기시간', '과잉진료']"
박명제치과의원,-2.5,"대기시간,자세한 설명,비쌈",2,1.0,"{'대기시간': 4, '자세한 설명': 2, '비쌈': 2}","['대기시간', '자세한 설명', '비쌈']"
박성원치과의원,-2.5,"비쌈,자세한 설명,대기시간",4,1.0,"{'비쌈': 13, '자세한 설명': 19, '대기시간': 10}","['비쌈', '자세한 설명', '대기시간']"
박가정의학과의원,-2.5,"대기시간,친절,비쌈",2,1.0,"{'대기시간': 9, '친절': 25, '비쌈': 3}","['대기시간', '친절', '비쌈']"
정시전내과의원,-2.5,"자세한 설명,친절,청결",2,1.0,"{'자세한 설명': 16, '친절': 10, '청결': 6}","['자세한 설명', '친절', '청결']"
정형근내과의원,-2.5,"자세한 설명,친절,청결",2,1.0,"{'자세한 설명': 6, '친절': 4, '청결': 4}","['자세한 설명', '친절', '청결']"
정정권치과의원,-2.5,"비쌈,대기시간,자세한 설명",2,1.0,"{'비쌈': 15, '대기시간': 6, '자세한 설명': 8}","['비쌈', '대기시간', '자세한 설명']"
보문제일의원,-2.5,"대기시간,친절,자세한 설명",2,1.0,"{'대기시간': 4, '친절': 20, '자세한 설명': 14}","['대기시간', '친절', '자세한 설명']"
삼선서울내과의원,-2.5,"자세한 설명,친절,대기시간",2,1.0,"{'자세한 설명': 54, '친절': 76, '대기시간': 8}","['자세한 설명', '친절', '대기시간']"
삼성더맑은이비인후과의원,-2.5,"친절,청결",2,1.0,"{'친절': 3, '청결': 2}","['친절', '청결']"
백내과의원,-2.5,"친절,대기시간,자세한 설명",4,1.0,"{'친절': 21, '대기시간': 5, '자세한 설명': 12}","['친절', '대기시간', '자세한 설명']"
장애숙산부인과의원,-2.5,"친절,대기시간,청결",4,1.0,"{'친절': 9, '대기시간': 3, '청결': 2}","['친절', '대기시간', '청결']"
장대환내과의원,-2.5,"대기시간,청결,친절",2,1.0,"{'대기시간': 16, '청결': 14, '친절': 20}","['대기시간', '청결', '친절']"
임충남치과의원,-2.5,"자세한 설명,친절,대기시간",2,1.0,"{'자세한 설명': 42, '친절': 34, '대기시간': 6}","['자세한 설명', '친절', '대기시간']"
박성제내과의원,-2.5,"친절,자세한 설명,대기시간",2,1.0,"{'친절': 10, '자세한 설명': 7, '대기시간': 9}","['친절', '자세한 설명', '대기시간']"
문가정의학과의원,-2.5,"자세한 설명,대기시간,친절",4,1.0,"{'자세한 설명': 5, '대기시간': 2, '친절': 8}","['자세한 설명', '대기시간', '친절']"
서울고운치과의원,-2.5,"자세한 설명,청결,대기시간",2,1.0,"{'자세한 설명': 30, '청결': 20, '대기시간': 8}","['자세한 설명', '청결', '대기시간']"
서울S플러스치과의원,-2.5,"청결,친절,자세한 설명",2,1.0,"{'청결': 42, '친절': 72, '자세한 설명': 52}","['청결', '친절', '자세한 설명']"
상계아산내과의원,-2.5,"친절,대기시간,비쌈",2,0.6666666666666666,"{'친절': 3, '대기시간': 0, '비쌈': 1}","['친절', '비쌈']"
유디치과의원 성신여대점,-2.5,"친절,비쌈,청결",2,1.0,"{'친절': 50, '비쌈': 10, '청결': 42}","['친절', '비쌈', '청결']"
위앤장이원표내과의원,-2.5,"친절,대기시간,자세한 설명",2,0.6666666666666666,"{'친절': 5, '대기시간': 4, '자세한 설명': 0}","['친절', '대기시간']"
백소아과의원,-2.5,"친절,대기시간",2,1.0,"{'친절': 5, '대기시간': 1}","['친절', '대기시간']"
서울드림재활의학과의원,-2.5,"자세한 설명,청결,친절",2,1.0,"{'자세한 설명': 20, '청결': 16, '친절': 28}","['자세한 설명', '청결', '친절']"
서울글로우안과의원,-2.5,"친절,대기시간,청결",2,1.0,"{'친절': 5, '대기시간': 2, '청결': 2}","['친절', '대기시간', '청결']"
박준범치과의원,-2.5,"친절,대기시간,과잉진료",2,1.0,"{'친절': 8, '대기시간': 6, '과잉진료': 6}","['친절', '대기시간', '과잉진료']"
박피부과의원,-2.5,"친절,자세한 설명,대기시간",2,1.0,"{'친절': 12, '자세한 설명': 10, '대기시간': 4}","['친절', '자세한 설명', '대기시간']"
삼송한의원,-2.5,"친절,추천,자세한 설명",10,1.0,"{'친절': 7, '추천': 3, '자세한 설명': 2}","['친절', '추천', '자세한 설명']"
상계가정의원,-2.5,"친절,대기시간,자세한 설명",2,1.0,"{'친절': 6, '대기시간': 5, '자세한 설명': 1}","['친절', '대기시간', '자세한 설명']"
새힘병원,-2.5,"대기시간,비쌈,청결",2,1.0,"{'대기시간': 2, '비쌈': 2, '청결': 2}","['대기시간', '비쌈', '청결']"
윤내과의원,-2.5,"대기시간,친절,자세한 설명",2,1.0,"{'대기시간': 28, '친절': 28, '자세한 설명': 10}","['대기시간', '친절', '자세한 설명']"
서영택치과의원,-2.5,"친절,대기시간,과잉진료",2,1.0,"{'친절': 3, '대기시간': 3, '과잉진료': 4}","['친절', '대기시간', '과잉진료']"
이룸치과의원,-2.5,"자세한 설명,친절,청결",2,1.0,"{'자세한 설명': 46, '친절': 38, '청결': 24}","['자세한 설명', '친절', '청결']"
장위성모정형외과의원,-2.5,"자세한 설명,대기시간,비쌈",2,1.0,"{'자세한 설명': 45, '대기시간': 12, '비쌈': 21}","['자세한 설명', '대기시간', '비쌈']"
사람인치과의원,-2.5,"자세한 설명,친절,대기시간",2,1.0,"{'자세한 설명': 114, '친절': 146, '대기시간': 34}","['자세한 설명', '친절', '대기시간']"
부령한의원,-2.5,"친절,대기시간,저렴",2,1.0,"{'친절': 1, '대기시간': 2, '저렴': 1}","['친절', '대기시간', '저렴']"
상쾌한아침외과의원,-2.5,"친절,과잉진료,자세한 설명",6,1.0,"{'친절': 9, '과잉진료': 1, '자세한 설명': 3}","['친절', '과잉진료', '자세한 설명']"
이스터치과의원,-2.5,"청결,친절,대기시간",2,1.0,"{'청결': 32, '친절': 50, '대기시간': 10}","['청결', '친절', '대기시간']"
이상주치과의원,-2.5,"자세한 설명,대기시간,청결",2,1.0,"{'자세한 설명': 18, '대기시간': 8, '청결': 16}","['자세한 설명', '대기시간', '청결']"
인연합치과의원,-2.5,"친절,대기시간,청결",2,1.0,"{'친절': 17, '대기시간': 7, '청결': 2}","['친절', '대기시간', '청결']"
임지연소아과의원,-2.5,"친절,대기시간,자세한 설명",2,1.0,"{'친절': 8, '대기시간': 5, '자세한 설명': 5}","['친절', '대기시간', '자세한 설명']"
햇빛속에치과의원,-2.5,"대기시간,청결,친절",2,1.0,"{'대기시간': 4, '청결': 8, '친절': 10}","['대기시간', '청결', '친절']"
현대가정의학과의원,-2.5,"자세한 설명,저렴,추천",2,0.6666666666666666,"{'자세한 설명': 1, '저렴': 0, '추천': 2}","['자세한 설명', '추천']"
이바른치과교정과치과의원,-2.5,"대기시간,비쌈,청결",2,1.0,"{'대기시간': 13, '비쌈': 9, '청결': 5}","['대기시간', '비쌈', '청결']"
이바른치과의원,-2.5,"대기시간,비쌈,청결",2,1.0,"{'대기시간': 13, '비쌈': 9, '청결': 5}","['대기시간', '비쌈', '청결']"
상계성모정형외과의원,-2.5,"대기시간,시설,친절",2,1.0,"{'대기시간': 4, '시설': 4, '친절': 11}","['대기시간', '시설', '친절']"
권강진정형외과의원,-2.5,"대기시간,자세한 설명,청결",2,1.0,"{'대기시간': 21, '자세한 설명': 54, '청결': 42}","['대기시간', '자세한 설명', '청결']"
경희미한의원,-2.5,"친절,자세한 설명,추천",2,0.6666666666666666,"{'친절': 2, '자세한 설명': 2, '추천': 0}","['친절', '자세한 설명']"
글로리한의원 성신여대,-2.5,"친절,자세한 설명,비쌈",2,1.0,"{'친절': 30, '자세한 설명': 24, '비쌈': 6}","['친절', '자세한 설명', '비쌈']"
김호철방사선과의원,-2.5,"자세한 설명,대기시간,친절",2,1.0,"{'자세한 설명': 8, '대기시간': 7, '친절': 10}","['자세한 설명', '대기시간', '친절']"
공릉성모마취통증의학과의원,-2.5,"친절,과잉진료,대기시간",2,1.0,"{'친절': 4, '과잉진료': 1, '대기시간': 1}","['친절', '과잉진료', '대기시간']"
홍성환산부인과의원,-2.5,"비쌈,친절,자세한 설명",2,1.0,"{'비쌈': 6, '친절': 9, '자세한 설명': 9}","['비쌈', '친절', '자세한 설명']"
화한의원,-2.5,"대기시간,자세한 설명,친절",2,1.0,"{'대기시간': 4, '자세한 설명': 4, '친절': 7}","['대기시간', '자세한 설명', '친절']"
현대중앙의원,-2.5,"대기시간,청결,친절",2,1.0,"{'대기시간': 3, '청결': 7, '친절': 7}","['대기시간', '청결', '친절']"
강북삼성의원,-2.5,"친절,자세한 설명,과잉진료",2,1.0,"{'친절': 75, '자세한 설명': 60, '과잉진료': 3}","['친절', '자세한 설명', '과잉진료']"
감동치과의원,-2.5,"친절,자세한 설명,청결",2,1.0,"{'친절': 12, '자세한 설명': 8, '청결': 4}","['친절', '자세한 설명', '청결']"
경희오늘한의원,-2.5,"친절,자세한 설명,청결",2,1.0,"{'친절': 6, '자세한 설명': 4, '청결': 5}","['친절', '자세한 설명', '청결']"
365열린의원,-3.0,친절,9,1.0,{'친절': 1},['친절']
88플러스내과산부인과의원,-3.0,"친절,자세한 설명,청결",2,1.0,"{'친절': 4, '자세한 설명': 2, '청결': 1}","['친절', '자세한 설명', '청결']"
CNP차앤박피부과의원 성신여대점,-3.0,"대기시간,비쌈,자세한 설명",2,1.0,"{'대기시간': 76, '비쌈': 34, '자세한 설명': 194}","['대기시간', '비쌈', '자세한 설명']"
화랑윤치과의원,-3.0,"과잉진료,자세한 설명,친절",2,1.0,"{'과잉진료': 4, '자세한 설명': 5, '친절': 6}","['과잉진료', '자세한 설명', '친절']"
강북연세병원,-3.0,"친절,자세한 설명,대기시간",2,1.0,"{'친절': 32, '자세한 설명': 18, '대기시간': 25}","['친절', '자세한 설명', '대기시간']"
강북이지함피부과의원,-3.0,"친절,자세한 설명,대기시간",2,1.0,"{'친절': 25, '자세한 설명': 13, '대기시간': 5}","['친절', '자세한 설명', '대기시간']"
안이비인후과의원,-3.0,"친절,대기시간,자세한 설명",2,1.0,"{'친절': 4, '대기시간': 5, '자세한 설명': 3}","['친절', '대기시간', '자세한 설명']"
공릉의원,-3.0,"자세한 설명,대기시간,친절",2,1.0,"{'자세한 설명': 22, '대기시간': 20, '친절': 42}","['자세한 설명', '대기시간', '친절']"
연세수내과의원,-3.0,"자세한 설명,대기시간,과잉진료",2,1.0,"{'자세한 설명': 88, '대기시간': 22, '과잉진료': 8}","['자세한 설명', '대기시간', '과잉진료']"
아비쥬의원,-3.0,"대기시간,비쌈,친절",2,1.0,"{'대기시간': 109, '비쌈': 81, '친절': 84}","['대기시간', '비쌈', '친절']"
해맑은이비인후과의원,-3.0,"친절,청결,자세한 설명",2,1.0,"{'친절': 46, '청결': 28, '자세한 설명': 28}","['친절', '청결', '자세한 설명']"
해인정형외과,-3.0,"대기시간,친절,청결",2,1.0,"{'대기시간': 27, '친절': 60, '청결': 42}","['대기시간', '친절', '청결']"
