hospital_id,hospital_name,telephone,opening_hours,weekday_lunch,weekend_lunch,medical_subject,address
18874,기쁜가정의학과의원,02-971-4913,"monday 09:00:00-18:30:00, tuesday 09:00:00-18:30:00, wednesday 09:00:00-18:30:00, thursday 09:00:00-18:30:00, friday 09:00:00-18:30:00, saturday 09:00:00-14:00:00",13:00:00-14:00:00,12:30:00-13:30:00,"가정의학과, 내과, 신경과, 외과, 정형외과, 소아청소년과, 이비인후과, 피부과",서울 노원구 하계동 251-4 인정빌딩
18931,김순진성형외과의원,02-937-0255,"monday 10:00:00-19:00:00, tuesday 10:00:00-19:00:00, wednesday 10:00:00-19:00:00, thursday 10:00:00-19:00:00, friday 10:00:00-19:00:00, saturday 09:30:00-15:30:00",13:00:00-14:00:00,13:00:00-14:00:00,"외과, 성형외과",서울 노원구 상계동 711-13
19017,남미현산부인과의원,02-938-5557,"monday 09:00:00-18:00:00, tuesday 09:00:00-19:00:00, wednesday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-12:00:00",13:00:00-14:00:00,00:00:00-00:00:00,산부인과,서울 노원구 상계동 727
19051,노원솔요양병원,02-932-0036,"monday 09:00:00-17:30:00, tuesday 09:00:00-17:30:00, wednesday 09:00:00-17:30:00, thursday 09:00:00-17:30:00, friday 09:00:00-17:30:00, saturday 09:00:00-12:30:00",12:30:00-13:30:00,00:00:00-00:00:00,"내과, 신경과, 외과, 정형외과, 재활의학과, 가정의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과, 사상체질과, 한방응급",서울 노원구 중계동 160-1
19371,메이드유의원,02-931-8887,"monday 10:30:00-20:30:00, tuesday 10:30:00-20:30:00, wednesday 10:30:00-17:00:00, thursday 10:30:00-20:30:00, friday 10:30:00-20:30:00, saturday 10:00:00-16:00:00",14:00:00-15:00:00,00:00:00-00:00:00,"피부과, 가정의학과",서울 노원구 상계동 734-5 동방빌딩 3층 303호
19518,바른이정치과의원,02-6317-2875,"monday 10:00:00-19:00:00, tuesday 10:00:00-19:00:00, wednesday 10:00:00-19:00:00, thursday 10:00:00-19:00:00, friday 10:00:00-19:00:00, saturday 10:00:00-14:00:00",00:00:00-00:00:00,00:00:00-00:00:00,"치과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",서울 노원구 중계동 411-7 삼화빌딩 2층
19769,상계아산내과의원,02-937-7557,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-13:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"내과, 소아청소년과, 이비인후과, 피부과, 비뇨의학과",서울 노원구 상계동 449-8
19862,서울산부인과의원,02-951-5588,"monday 09:30:00-18:00:00, tuesday 09:30:00-18:00:00, wednesday 09:30:00-18:00:00, thursday 09:30:00-18:00:00, friday 09:30:00-18:00:00, saturday 09:30:00-14:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"산부인과, 내과",서울 노원구 중계동 359-9 401호 서울산부인과
19966,선이고운연세치과의원,02-933-2875,"monday 09:30:00-18:30:00, tuesday 09:30:00-18:30:00, wednesday 09:30:00-20:00:00, thursday 09:30:00-18:30:00, friday 09:30:00-18:30:00, saturday 09:30:00-14:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"치과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과",서울 노원구 상계동 716-1
19967,선이비인후과의원,02-931-3090,"monday 09:00:00-18:40:00, tuesday 09:00:00-18:40:00, wednesday 09:00:00-18:40:00, thursday 09:00:00-18:40:00, friday 09:00:00-18:40:00, saturday 09:00:00-13:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"이비인후과, 소아청소년과",서울 노원구 상계동 728-5 태평양빌딩 2층 선이비인후과의원
20161,시카고백중치과의원,02-939-2875,"monday 10:00:00-19:00:00, tuesday 10:00:00-19:00:00, wednesday 10:00:00-19:00:00, thursday 10:00:00-19:00:00, friday 10:00:00-19:00:00, saturday 10:00:00-14:00:00",13:00:00-14:00:00,13:00:00-14:00:00,치과,서울 노원구 상계동 727-3 하나금융프라자
20328,에비뉴여성의원,02-936-0400,"monday 10:00:00-19:00:00, tuesday 10:00:00-19:00:00, wednesday 10:00:00-20:30:00, thursday 10:00:00-19:00:00, friday 10:00:00-19:00:00, saturday 09:30:00-16:00:00",13:00:00-14:00:00,13:00:00-14:00:00,"산부인과, 가정의학과",서울 노원구 상계동 727-1 7층 에비뉴여성의원
20796,이오치과의원,02-3482-2875,,00:00:00-00:00:00,00:00:00-00:00:00,"치과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과",서울 노원구 상계동 670-2 상계주공아파트 9단지상가 117호
20818,이준영피부과의원,02-978-0074,"monday 09:30:00-18:00:00, tuesday 09:30:00-18:00:00, wednesday 09:30:00-18:00:00, thursday 09:30:00-12:00:00, friday 09:30:00-18:00:00, saturday 09:30:00-12:00:00",00:00:00-00:00:00,00:00:00-00:00:00,피부과,서울 노원구 공릉동 323-35 3층
20833,이튼치과의원,02-934-2872,"monday 10:00:00-18:30:00, tuesday 10:00:00-18:30:00, thursday 10:00:00-18:30:00, friday 10:00:00-18:30:00, saturday 10:00:00-14:00:00",13:00:00-14:00:00,00:00:00-00:00:00,치과,서울 노원구 중계동 360-2
20853,인연합치과의원,02-939-2879,"monday 10:00:00-18:00:00, tuesday 10:00:00-20:30:00, wednesday 10:00:00-18:00:00, thursday 10:00:00-18:00:00, friday 10:00:00-18:00:00, saturday 10:00:00-14:00:00",12:30:00-14:00:00,12:30:00-14:00:00,"치과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",서울 노원구 상계동 1132-144 수락프라자 4층
21002,제일산부인과의원,02-948-2870,"monday 09:00:00-19:00:00, tuesday 09:00:00-19:00:00, wednesday 09:00:00-19:00:00, thursday 09:00:00-19:00:00, friday 09:00:00-19:00:00, saturday 09:00:00-16:00:00",13:00:00-14:00:00,13:00:00-14:00:00,산부인과,서울 노원구 하계동 271-3 벽산아파트쇼핑타운306호
21053,조인치과의원,02-912-4563,"monday 09:30:00-18:00:00, tuesday 09:30:00-18:00:00, wednesday 09:30:00-18:00:00, thursday 14:00:00-18:00:00, friday 09:30:00-18:00:00, saturday 09:30:00-13:00:00",12:30:00-14:00:00,00:00:00-00:00:00,치과,서울 노원구 월계동 59-3 성문내과
21058,존스킨한의원 노원점,02-936-1075,"monday 11:00:00-21:00:00, tuesday 11:00:00-19:00:00, thursday 11:00:00-21:00:00, friday 11:00:00-21:00:00, saturday 10:30:00-16:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과, 사상체질과",서울 노원구 상계동 717-1 노원빌딩 4층
21086,중앙외과의원,02-977-1001,"monday 09:00:00-19:00:00, tuesday 09:00:00-19:00:00, wednesday 09:00:00-19:00:00, thursday 09:00:00-19:00:00, friday 09:00:00-19:00:00, saturday 09:00:00-16:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"외과, 내과, 정형외과, 소아청소년과, 피부과, 영상의학과",서울 노원구 공릉동 395-14
2118,유영근이비인후과의원,02-951-0175,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 14:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-13:00:00",13:00:00-14:00:00,00:00:00-00:00:00,이비인후과,서울 노원구 상계동 640 동서기업빌딩
21277,클린업피부과의원 노원점,02-556-9070,"monday 10:00:00-20:00:00, tuesday 10:00:00-19:00:00, wednesday 10:00:00-19:00:00, thursday 10:00:00-19:00:00, friday 10:00:00-20:00:00, saturday 10:00:00-16:00:00",13:00:00-14:00:00,00:00:00-00:00:00,피부과,서울 노원구 상계동 705-2 청산빌딩 4층
21299,태릉씨티치과의원,02-977-7928,"monday 09:00:00-18:30:00, tuesday 09:00:00-18:30:00, thursday 09:00:00-18:30:00, friday 09:00:00-18:30:00, saturday 09:00:00-14:00:00",12:30:00-13:30:00,00:00:00-00:00:00,치과,"서울 노원구 공릉동 680-9 태릉성심종합병원치과,요양,정신건강, 서울 노원구"
21996,김안과의원,02-939-1808,"monday 09:30:00-18:00:00, tuesday 09:30:00-18:00:00, wednesday 09:30:00-18:00:00, thursday 09:30:00-18:00:00, friday 09:30:00-18:00:00, saturday 09:30:00-18:00:00, sunday 09:30:00-18:00:00",13:00:00-14:00:00,00:00:00-00:00:00,안과,서울 노원구 상계동 693-2 위성프라자
22003,,,,,,,
22129,뉴욕치과의원,02-976-3100,"monday 09:30:00-18:30:00, tuesday 09:30:00-18:30:00, wednesday 09:30:00-18:30:00, thursday 09:30:00-18:30:00, friday 09:30:00-18:30:00, saturday 10:00:00-13:00:00",13:00:00-14:00:00,00:00:00-00:00:00,치과,서울 노원구 공릉동 395-8 3층
22573,미즈아이프라자산부인과의원,02-931-5224,"monday 09:00:00-23:00:00, tuesday 09:00:00-23:00:00, wednesday 09:00:00-23:00:00, thursday 09:00:00-23:00:00, friday 09:00:00-23:00:00, saturday 09:00:00-19:00:00",13:00:00-14:00:00,13:00:00-14:00:00,"산부인과, 소아청소년과, 가정의학과",서울 노원구 상계동 1132-144 수락프라자
22597,바른이비인후과의원,02-976-2400,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-13:00:00",13:00:00-14:00:00,00:00:00-00:00:00,이비인후과,서울 노원구 중계동 506 브라운스톤중계 2층 260호
22659,방용석한의원,02-975-1075,"monday 09:30:00-19:00:00, tuesday 09:30:00-19:00:00, wednesday 09:30:00-19:00:00, thursday 09:30:00-19:00:00, friday 09:30:00-19:00:00, saturday 09:00:00-16:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과, 사상체질과, 한방응급",서울 노원구 공릉동 323-35
22693,더베스트의원,02-931-3001,"monday 10:00:00-19:00:00, tuesday 10:00:00-21:00:00, wednesday 10:00:00-19:00:00, thursday 10:00:00-19:00:00, friday 10:00:00-21:00:00, saturday 10:00:00-17:00:00",00:00:00-00:00:00,00:00:00-00:00:00,"성형외과, 피부과",서울 노원구 상계동 763-2 5층 501호
227,,,,,,,
22938,서울리더스치과의원,02-6406-2275,"monday 09:30:00-18:30:00, tuesday 09:30:00-18:30:00, wednesday 09:30:00-18:30:00, thursday 09:30:00-18:30:00, friday 09:30:00-18:30:00, saturday 09:30:00-14:30:00",13:00:00-14:00:00,00:00:00-00:00:00,치과,서울 노원구 월계동 46-1
23247,시원한이비인후과의원,02-971-3631,"monday 09:00:00-18:00:00, tuesday 09:00:00-18:00:00, wednesday 09:00:00-18:00:00, thursday 09:00:00-18:00:00, friday 09:00:00-18:00:00, saturday 09:00:00-13:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"이비인후과, 소아청소년과",서울 노원구 중계동 509-1 씨앤미
23308,씨에스치과의원,02-933-6530,"monday 09:30:00-18:30:00, tuesday 09:30:00-18:30:00, wednesday 09:30:00-18:30:00, thursday 09:30:00-18:30:00, friday 09:30:00-18:30:00, saturday 09:30:00-13:30:00",13:00:00-14:00:00,00:00:00-00:00:00,치과,서울 노원구 상계동 639-1 보람아파트2단지
2334,인덕한의원,02-999-2744,"monday 09:30:00-18:00:00, tuesday 09:30:00-18:00:00, wednesday 09:30:00-18:00:00, thursday 09:30:00-18:00:00, friday 09:30:00-18:00:00, saturday 09:30:00-13:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과",서울 노원구 월계동 776 월계프라자
23417,엔유아이씨(N-UIC)치과의원,02-951-2872,"monday 10:00:00-19:00:00, tuesday 10:00:00-19:00:00, wednesday 10:00:00-19:00:00, thursday 14:00:00-18:00:00, friday 10:00:00-19:00:00, saturday 10:00:00-14:00:00",13:00:00-14:00:00,13:00:00-14:00:00,치과,서울 노원구 중계동 359-10 401호 영광프라자
23489,연세본치과의원,02-951-2875,"monday 10:00:00-18:30:00, tuesday 10:00:00-18:30:00, wednesday 10:00:00-18:30:00, thursday 10:00:00-18:30:00, friday 10:00:00-18:30:00, saturday 10:00:00-14:00:00",13:00:00-14:00:00,00:00:00-00:00:00,치과,서울 노원구 상계동 591-25 금문
23545,모두탑365정형외과의원,02-936-8275,"monday 08:30:00-20:00:00, tuesday 08:30:00-19:00:00, wednesday 08:30:00-19:00:00, thursday 08:30:00-20:00:00, friday 08:30:00-19:00:00, saturday 08:30:00-14:00:00, sunday 09:00:00-14:00:00, holiday 09:00:00-14:00:00",13:00:00-14:00:00,,"외과, 내과, 정형외과, 신경외과, 마취통증의학과, 피부과, 재활의학과, 가정의학과",서울 노원구 상계동 728-5 3층 연세탑정형외과
23678,올리브산부인과의원,02-925-8861,"monday 10:00:00-19:00:00, tuesday 10:00:00-19:00:00, wednesday 14:00:00-19:00:00, thursday 10:00:00-19:00:00, friday 10:00:00-19:00:00, saturday 09:30:00-13:00:00",13:00:00-14:00:00,13:00:00-14:00:00,"산부인과, 가정의학과",서울 노원구 상계동 717 302호 올리브산부인과의원
23711,우리이비인후과의원,02-938-7582,"monday 09:30:00-18:30:00, tuesday 09:30:00-18:30:00, wednesday 09:30:00-18:30:00, thursday 09:30:00-18:30:00, friday 09:30:00-18:30:00, saturday 09:30:00-15:30:00",13:00:00-14:00:00,13:00:00-14:00:00,이비인후과,서울 노원구 상계동 65-5 4층
24022,임지연소아청소년과의원,02-972-5724,"monday 09:15:00-18:00:00, tuesday 09:15:00-18:00:00, wednesday 09:15:00-18:00:00, thursday 09:15:00-12:00:00, friday 09:15:00-18:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"소아청소년과, 내과, 안과, 이비인후과, 피부과, 가정의학과",서울 노원구 공릉동 240-16 2층
24209,중계수내과의원,02-930-0310,"monday 09:00:00-15:00:00, tuesday 09:00:00-15:00:00, wednesday 09:00:00-15:00:00, thursday 09:00:00-15:00:00, friday 09:00:00-15:00:00",00:00:00-00:00:00,00:00:00-00:00:00,"내과, 신경과, 이비인후과",서울 노원구 중계동 359-8 대웅빌딩 3층
24399,태릉본비뇨기과의원,02-960-8108,"monday 10:00:00-19:00:00, tuesday 10:00:00-19:00:00, wednesday 10:00:00-19:00:00, thursday 14:00:00-20:00:00, friday 10:00:00-19:00:00, saturday 10:00:00-14:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"비뇨의학과, 내과, 외과, 정형외과, 성형외과, 마취통증의학과, 산부인과, 피부과",서울 노원구 공릉동 615-21
24488,풀잎한의원,02-933-3200,"monday 09:30:00-19:00:00, tuesday 09:30:00-19:00:00, wednesday 09:30:00-18:00:00, thursday 09:30:00-19:00:00, friday 09:30:00-19:00:00, saturday 09:30:00-16:00:00",13:00:00-14:00:00,12:30:00-13:00:00,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과, 사상체질과",서울 노원구 상계동 716 금정빌딩
24594,한음 한방신경정신과 한의원,02-933-1075,"monday 09:30:00-18:00:00, tuesday 09:30:00-20:00:00, wednesday 09:30:00-18:00:00, friday 09:30:00-18:00:00, saturday 09:30:00-16:00:00, holiday 09:30:00-16:00:00",13:30:00-14:30:00,,"한방신경정신과, 정신건강의학과, 한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 침구과, 한방재활의학과, 사상체질과",서울 노원구 상계동 598-2 화랑빌딩 5층
24598,한재준치과의원,02-937-7522,"monday 10:00:00-18:30:00, tuesday 10:00:00-18:30:00, wednesday 10:00:00-18:30:00, thursday 10:00:00-18:30:00, friday 10:00:00-18:30:00, saturday 10:00:00-13:30:00",13:00:00-14:00:00,00:00:00-00:00:00,치과,서울 노원구 상계동 1118-53 윤일빌딩
24941,경희용한의원,02-3391-7779,"monday 09:30:00-19:00:00, tuesday 09:30:00-19:00:00, thursday 09:30:00-19:00:00, friday 09:30:00-19:00:00, saturday 09:30:00-17:00:00, sunday 09:30:00-17:00:00",13:00:00-14:00:00,13:00:00-14:00:00,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과, 한방재활의학과, 사상체질과, 한방응급",서울 노원구 중계동 423-40 태인빌딩
24945,경희인한의원,02-949-3375,"monday 09:30:00-18:30:00, tuesday 09:30:00-18:30:00, wednesday 09:30:00-18:30:00, thursday 09:30:00-18:30:00, friday 09:30:00-18:30:00",00:00:00-00:00:00,00:00:00-00:00:00,"한방내과, 한방부인과, 한방소아과, 한방안·이비인후·피부과, 한방신경정신과, 침구과",서울 노원구 중계동 505 207호 롯데상가
25011,공릉제일마취과의원,02-979-2004,"monday 09:00:00-17:30:00, tuesday 09:00:00-17:30:00, wednesday 09:00:00-17:30:00, thursday 09:00:00-17:30:00, friday 09:00:00-17:30:00, saturday 09:00:00-13:00:00",13:00:00-14:00:00,00:00:00-00:00:00,마취통증의학과,서울 노원구 공릉동 708 라이프2단지상가
25055,굿모닝소아청소년과의원,02-977-7530,"monday 10:00:00-21:00:00, tuesday 10:00:00-21:00:00, wednesday 10:00:00-21:00:00, thursday 10:00:00-21:00:00, friday 10:00:00-21:00:00, saturday 10:00:00-21:00:00",13:00:00-14:00:00,13:00:00-14:00:00,"소아청소년과, 내과, 안과, 이비인후과, 피부과",서울 노원구 중계동 509-2 홈플러스
25259,을지대학교 을지병원,02-970-8000,"monday 00:00:00-24:00:00, tuesday 00:00:00-24:00:00, wednesday 00:00:00-24:00:00, thursday 00:00:00-24:00:00, friday 00:00:00-24:00:00, saturday 08:30:00-12:00:00, sunday 00:00:00-24:00:00",12:00:00-13:00:00,00:00:00-00:00:00,"내과, 피부과, 치과교정과, 치과보철과, 구강악안면외과, 치과, 응급의학과, 가정의학과, 핵의학과, 재활의학과, 진단검사의학과, 병리과, 방사선종양학과, 영상의학과, 비뇨의학과, 이비인후과, 안과, 소아청소년과, 산부인과, 마취통증의학과, 성형외과, 흉부외과, 신경외과, 정형외과, 외과, 정신건강의학과, 신경과",서울 노원구 하계동 280-1
25304,다솜이비인후과의원,02-937-5111,"monday 09:00:00-18:30:00, tuesday 09:00:00-18:30:00, wednesday 09:00:00-18:30:00, thursday 09:00:00-18:30:00, friday 09:00:00-18:30:00, saturday 09:00:00-15:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"이비인후과, 내과, 정형외과, 성형외과, 소아청소년과, 피부과, 가정의학과",서울 노원구 상계동 1132-59 제성빌딩
2549,중앙드림치과의원,02-971-2080,"monday 09:30:00-18:30:00, tuesday 09:30:00-21:00:00, wednesday 09:30:00-18:30:00, thursday 09:30:00-18:30:00, friday 09:30:00-18:30:00, saturday 10:00:00-14:00:00",13:00:00-14:00:00,00:00:00-00:00:00,"치과, 구강악안면외과, 치과보철과, 치과교정과, 소아치과, 치주과, 치과보존과, 구강내과, 영상치의학과, 구강병리과, 예방치과, 통합치의학과",서울 노원구 공릉동 395-14 중앙외과의원
25631,문가정의학과의원,02-951-3553,"monday 09:00:00-18:30:00, tuesday 09:00:00-18:30:00, wednesday 09:00:00-18:30:00, thursday 09:00:00-13:00:00, friday 09:00:00-18:30:00, saturday 09:00:00-13:00:00",13:00:00-14:00:00,00:00:00-00:00:00,가정의학과,서울 노원구 상계동 451 한신2차아파트
